Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,latitude.data,longitude.data,altitude.data,easting.data,northing.data,zone_number.data,zone_letter.data
1644092492.2285664,350,1644092492,221510887,GPS_Data,42.33718999999999,-71.090305,23.4,327799.22605230904,4689331.200440424,19,T
1644092493.2541149,351,1644092493,246699333,GPS_Data,42.33718999999999,-71.090305,23.4,327799.22605230904,4689331.200440424,19,T
1644092494.2527516,352,1644092494,245661258,GPS_Data,42.33718999999999,-71.090305,23.4,327799.22605230904,4689331.200440424,19,T
1644092495.235363,353,1644092495,228461742,GPS_Data,42.33718999999999,-71.090305,23.4,327799.22605230904,4689331.200440424,19,T
1644092496.2529979,354,1644092496,247443914,GPS_Data,42.33718999999999,-71.090305,23.4,327799.22605230904,4689331.200440424,19,T
1644092497.2535324,355,1644092497,248339414,GPS_Data,42.33718999999999,-71.090305,23.4,327799.22605230904,4689331.200440424,19,T
1644092498.2329845,356,1644092498,227342367,GPS_Data,42.33718999999999,-71.090305,23.3,327799.22605230904,4689331.200440424,19,T
1644092499.254955,357,1644092499,249639987,GPS_Data,42.33718999999999,-71.090305,23.3,327799.22605230904,4689331.200440424,19,T
1644092500.2357593,358,1644092500,230481147,GPS_Data,42.33718999999999,-71.090305,23.3,327799.22605230904,4689331.200440424,19,T
1644092501.2539153,359,1644092501,246843338,GPS_Data,42.33718999999999,-71.090305,23.3,327799.22605230904,4689331.200440424,19,T
1644092502.2335467,360,1644092502,227999925,GPS_Data,42.33718999999999,-71.090305,23.3,327799.22605230904,4689331.200440424,19,T
1644092503.253411,361,1644092503,249222040,GPS_Data,42.33718999999999,-71.090305,23.3,327799.22605230904,4689331.200440424,19,T
1644092504.2548234,362,1644092504,247380495,GPS_Data,42.33718999999999,-71.090305,23.3,327799.22605230904,4689331.200440424,19,T
1644092505.235978,363,1644092505,228517532,GPS_Data,42.33718833333334,-71.090305,23.3,327799.2215029397,4689331.0153697785,19,T
1644092506.2534232,364,1644092506,246360063,GPS_Data,42.33718833333334,-71.090305,23.3,327799.2215029397,4689331.0153697785,19,T
1644092507.2361841,365,1644092507,229291439,GPS_Data,42.33718833333334,-71.090305,23.2,327799.2215029397,4689331.0153697785,19,T
1644092508.2478104,366,1644092508,240787267,GPS_Data,42.33718833333334,-71.090305,23.2,327799.2215029397,4689331.0153697785,19,T
1644092509.2539725,367,1644092509,246682167,GPS_Data,42.33718833333334,-71.090305,23.2,327799.2215029397,4689331.0153697785,19,T
1644092510.2356064,368,1644092510,227864503,GPS_Data,42.33718833333334,-71.090305,23.2,327799.2215029397,4689331.0153697785,19,T
1644092511.253383,369,1644092511,246320962,GPS_Data,42.33718833333334,-71.090305,23.2,327799.2215029397,4689331.0153697785,19,T
1644092512.2546582,370,1644092512,247715950,GPS_Data,42.33718833333334,-71.090305,23.2,327799.2215029397,4689331.0153697785,19,T
1644092513.2358618,371,1644092513,228429317,GPS_Data,42.33718833333334,-71.090305,23.2,327799.2215029397,4689331.0153697785,19,T
1644092514.2545621,372,1644092514,247275829,GPS_Data,42.33718833333334,-71.090305,23.2,327799.2215029397,4689331.0153697785,19,T
1644092515.2367053,373,1644092515,229449510,GPS_Data,42.33718833333334,-71.090305,23.2,327799.2215029397,4689331.0153697785,19,T
1644092516.2297614,374,1644092516,222172737,GPS_Data,42.33718833333334,-71.090305,23.2,327799.2215029397,4689331.0153697785,19,T
1644092517.2338343,375,1644092517,228741884,GPS_Data,42.33718833333334,-71.090305,23.2,327799.2215029397,4689331.0153697785,19,T
1644092518.235357,376,1644092518,228389739,GPS_Data,42.33718833333334,-71.090305,23.2,327799.2215029397,4689331.0153697785,19,T
1644092519.2363994,377,1644092519,229023694,GPS_Data,42.33718833333334,-71.090305,23.2,327799.2215029397,4689331.0153697785,19,T
1644092520.2352583,378,1644092520,228239774,GPS_Data,42.33718833333334,-71.090305,23.2,327799.2215029397,4689331.0153697785,19,T
1644092521.2334514,379,1644092521,229077339,GPS_Data,42.33718833333334,-71.090305,23.2,327799.2215029397,4689331.0153697785,19,T
1644092522.2344637,380,1644092522,227364301,GPS_Data,42.33718833333334,-71.090305,23.2,327799.2215029397,4689331.0153697785,19,T
1644092523.2351544,381,1644092523,228011608,GPS_Data,42.33718833333334,-71.090305,23.2,327799.2215029397,4689331.0153697785,19,T
1644092524.235149,382,1644092524,228039264,GPS_Data,42.33718833333334,-71.090305,23.2,327799.2215029397,4689331.0153697785,19,T
1644092525.2350438,383,1644092525,227342605,GPS_Data,42.33718833333334,-71.090305,23.3,327799.2215029397,4689331.0153697785,19,T
1644092526.227098,384,1644092526,219369649,GPS_Data,42.33718833333334,-71.090305,23.3,327799.2215029397,4689331.0153697785,19,T
1644092527.2366903,385,1644092527,229689359,GPS_Data,42.33718833333334,-71.090305,23.3,327799.2215029397,4689331.0153697785,19,T
1644092528.234913,386,1644092528,227849006,GPS_Data,42.33718833333334,-71.090305,23.3,327799.2215029397,4689331.0153697785,19,T
1644092529.2334628,387,1644092529,226355314,GPS_Data,42.33718833333334,-71.090305,23.3,327799.2215029397,4689331.0153697785,19,T
1644092530.2336736,388,1644092530,226663589,GPS_Data,42.33718833333334,-71.090305,23.3,327799.2215029397,4689331.0153697785,19,T
1644092531.2347257,389,1644092531,227759122,GPS_Data,42.33718833333334,-71.090305,23.3,327799.2215029397,4689331.0153697785,19,T
1644092532.234455,390,1644092532,227561712,GPS_Data,42.33718833333334,-71.090305,23.3,327799.2215029397,4689331.0153697785,19,T
1644092533.2378492,391,1644092533,230608701,GPS_Data,42.33718833333334,-71.090305,23.3,327799.2215029397,4689331.0153697785,19,T
1644092534.2350242,392,1644092534,227869987,GPS_Data,42.33718833333334,-71.090305,23.3,327799.2215029397,4689331.0153697785,19,T
1644092535.235729,393,1644092535,228892564,GPS_Data,42.33718833333334,-71.090305,23.2,327799.2215029397,4689331.0153697785,19,T
1644092536.2340837,394,1644092536,226849794,GPS_Data,42.33718833333334,-71.090305,23.2,327799.2215029397,4689331.0153697785,19,T
1644092537.2330308,395,1644092537,225682020,GPS_Data,42.33718833333334,-71.090305,23.2,327799.2215029397,4689331.0153697785,19,T
1644092538.2376823,396,1644092538,226647138,GPS_Data,42.33718833333334,-71.090305,23.2,327799.2215029397,4689331.0153697785,19,T
1644092539.232724,397,1644092539,227109432,GPS_Data,42.33718833333334,-71.090305,23.2,327799.2215029397,4689331.0153697785,19,T
1644092540.2257214,398,1644092540,218707561,GPS_Data,42.33718833333334,-71.090305,23.2,327799.2215029397,4689331.0153697785,19,T
1644092541.2506266,399,1644092541,243213415,GPS_Data,42.33718833333334,-71.090305,23.2,327799.2215029397,4689331.0153697785,19,T
1644092542.2327714,400,1644092542,225201368,GPS_Data,42.33718833333334,-71.090305,23.2,327799.2215029397,4689331.0153697785,19,T
1644092543.2320335,401,1644092543,224878787,GPS_Data,42.33718833333334,-71.090305,23.2,327799.2215029397,4689331.0153697785,19,T
1644092544.249607,402,1644092544,242665290,GPS_Data,42.33718833333334,-71.090305,23.2,327799.2215029397,4689331.0153697785,19,T
1644092545.2511852,403,1644092545,244294881,GPS_Data,42.33718666666667,-71.090305,23.2,327799.2169535704,4689330.8302991325,19,T
1644092546.2315462,404,1644092546,224228858,GPS_Data,42.33718666666667,-71.090305,23.2,327799.2169535704,4689330.8302991325,19,T
1644092547.249791,405,1644092547,242675304,GPS_Data,42.33718666666667,-71.090305,23.2,327799.2169535704,4689330.8302991325,19,T
1644092548.2513707,406,1644092548,244106531,GPS_Data,42.33718666666667,-71.090305,23.2,327799.2169535704,4689330.8302991325,19,T
1644092549.2332554,407,1644092549,226397037,GPS_Data,42.33718666666667,-71.090305,23.2,327799.2169535704,4689330.8302991325,19,T
1644092550.2470257,408,1644092550,243988513,GPS_Data,42.33718666666667,-71.090305,23.2,327799.2169535704,4689330.8302991325,19,T
1644092551.2331386,409,1644092551,226314544,GPS_Data,42.33718666666667,-71.090305,23.2,327799.2169535704,4689330.8302991325,19,T
1644092552.2448363,410,1644092552,237468242,GPS_Data,42.33718666666667,-71.090305,23.2,327799.2169535704,4689330.8302991325,19,T
1644092553.2284932,411,1644092553,226311922,GPS_Data,42.33718666666667,-71.090305,23.2,327799.2169535704,4689330.8302991325,19,T
1644092554.2532856,412,1644092554,245981216,GPS_Data,42.33718666666667,-71.090305,23.2,327799.2169535704,4689330.8302991325,19,T
1644092555.2522821,413,1644092555,245051383,GPS_Data,42.33718666666667,-71.090305,23.2,327799.2169535704,4689330.8302991325,19,T
1644092556.2274766,414,1644092556,220273494,GPS_Data,42.33718666666667,-71.090305,23.1,327799.2169535704,4689330.8302991325,19,T
1644092557.251295,415,1644092557,244059324,GPS_Data,42.33718666666667,-71.090305,23.1,327799.2169535704,4689330.8302991325,19,T
1644092558.2510252,416,1644092558,243802309,GPS_Data,42.33718666666667,-71.090305,23.1,327799.2169535704,4689330.8302991325,19,T
1644092559.2526588,417,1644092559,245565176,GPS_Data,42.33718666666667,-71.09030333333334,23.1,327799.35426048504,4689330.826923883,19,T
1644092560.2331815,418,1644092560,225924015,GPS_Data,42.33718666666667,-71.09030333333334,23.1,327799.35426048504,4689330.826923883,19,T
1644092561.2511244,419,1644092561,244249343,GPS_Data,42.33718666666667,-71.09030333333334,23.1,327799.35426048504,4689330.826923883,19,T
1644092562.2520895,420,1644092562,245224475,GPS_Data,42.33718666666667,-71.09030333333334,23.1,327799.35426048504,4689330.826923883,19,T
1644092563.2334034,421,1644092563,226618528,GPS_Data,42.33718666666667,-71.09030333333334,23.1,327799.35426048504,4689330.826923883,19,T
1644092564.245351,422,1644092564,238346815,GPS_Data,42.33718666666667,-71.09030333333334,23.1,327799.35426048504,4689330.826923883,19,T
1644092565.230525,423,1644092565,223516941,GPS_Data,42.33718666666667,-71.09030333333334,23.1,327799.35426048504,4689330.826923883,19,T
1644092566.235614,424,1644092566,228164672,GPS_Data,42.33718666666667,-71.09030333333334,23.0,327799.35426048504,4689330.826923883,19,T
1644092567.2312026,425,1644092567,223975181,GPS_Data,42.33718666666667,-71.09030333333334,23.0,327799.35426048504,4689330.826923883,19,T
1644092568.2326956,426,1644092568,225542068,GPS_Data,42.33718666666667,-71.09030333333334,23.0,327799.35426048504,4689330.826923883,19,T
1644092569.2334015,427,1644092569,225942134,GPS_Data,42.33718666666667,-71.09030333333334,23.0,327799.35426048504,4689330.826923883,19,T
1644092570.2308815,428,1644092570,225085973,GPS_Data,42.33718666666667,-71.09030333333334,23.0,327799.35426048504,4689330.826923883,19,T
1644092571.2331884,429,1644092571,226118326,GPS_Data,42.33718666666667,-71.09030333333334,23.0,327799.35426048504,4689330.826923883,19,T
1644092572.2315428,430,1644092572,223865032,GPS_Data,42.33718666666667,-71.09030333333334,23.0,327799.35426048504,4689330.826923883,19,T
1644092573.230147,431,1644092573,223191738,GPS_Data,42.33718666666667,-71.09030333333334,23.0,327799.35426048504,4689330.826923883,19,T
1644092574.2246516,432,1644092574,217300176,GPS_Data,42.33718666666667,-71.09030333333334,23.0,327799.35426048504,4689330.826923883,19,T
1644092575.2330136,433,1644092575,225699901,GPS_Data,42.33718666666667,-71.09030333333334,22.9,327799.35426048504,4689330.826923883,19,T
1644092576.2307053,434,1644092576,223607301,GPS_Data,42.33718666666667,-71.09030333333334,22.9,327799.35426048504,4689330.826923883,19,T
1644092577.229062,435,1644092577,223469018,GPS_Data,42.33718666666667,-71.09030333333334,22.9,327799.35426048504,4689330.826923883,19,T
1644092578.2302518,436,1644092578,224600315,GPS_Data,42.33718666666667,-71.09030333333334,22.9,327799.35426048504,4689330.826923883,19,T
1644092579.2317858,437,1644092579,224679231,GPS_Data,42.33718666666667,-71.09030333333334,22.9,327799.35426048504,4689330.826923883,19,T
1644092580.2257707,438,1644092580,217543840,GPS_Data,42.33718666666667,-71.09030333333334,22.9,327799.35426048504,4689330.826923883,19,T
1644092581.2307386,439,1644092581,223410606,GPS_Data,42.33718666666667,-71.09030333333334,22.9,327799.35426048504,4689330.826923883,19,T
1644092582.2295094,440,1644092582,224792242,GPS_Data,42.33718666666667,-71.09030333333334,22.9,327799.35426048504,4689330.826923883,19,T
1644092583.2331696,441,1644092583,225897550,GPS_Data,42.33718666666667,-71.09030333333334,22.9,327799.35426048504,4689330.826923883,19,T
1644092584.2318804,442,1644092584,224625110,GPS_Data,42.33718666666667,-71.09030333333334,22.9,327799.35426048504,4689330.826923883,19,T
1644092585.2335656,443,1644092585,225613594,GPS_Data,42.33718666666667,-71.09030333333334,22.8,327799.35426048504,4689330.826923883,19,T
1644092586.229729,444,1644092586,222673892,GPS_Data,42.33718666666667,-71.09030333333334,22.8,327799.35426048504,4689330.826923883,19,T
1644092587.2332525,445,1644092587,225670099,GPS_Data,42.33718666666667,-71.09030166666666,22.8,327799.49156740174,4689330.8235486355,19,T
1644092588.2214699,446,1644092588,214385747,GPS_Data,42.33718666666667,-71.09030166666666,22.8,327799.49156740174,4689330.8235486355,19,T
1644092589.2282197,447,1644092589,220525026,GPS_Data,42.33718666666667,-71.09030166666666,22.8,327799.49156740174,4689330.8235486355,19,T
1644092590.2273955,448,1644092590,220431089,GPS_Data,42.33718666666667,-71.09030166666666,22.8,327799.49156740174,4689330.8235486355,19,T
1644092591.227977,449,1644092591,220957279,GPS_Data,42.33718666666667,-71.09030166666666,22.8,327799.49156740174,4689330.8235486355,19,T
1644092592.2470753,450,1644092592,239609956,GPS_Data,42.33718666666667,-71.09030166666666,22.8,327799.49156740174,4689330.8235486355,19,T
1644092593.229795,451,1644092593,224355220,GPS_Data,42.33718666666667,-71.09030166666666,22.8,327799.49156740174,4689330.8235486355,19,T
1644092594.2231996,452,1644092594,216299533,GPS_Data,42.33718666666667,-71.09030166666666,22.8,327799.49156740174,4689330.8235486355,19,T
1644092595.2469811,453,1644092595,239605665,GPS_Data,42.33718666666667,-71.09030166666666,22.8,327799.49156740174,4689330.8235486355,19,T
1644092596.2482407,454,1644092596,241322755,GPS_Data,42.33718666666667,-71.09030166666666,22.7,327799.49156740174,4689330.8235486355,19,T
1644092597.2318366,455,1644092597,224545240,GPS_Data,42.33718666666667,-71.09030166666666,22.7,327799.49156740174,4689330.8235486355,19,T
1644092598.241655,456,1644092598,234488725,GPS_Data,42.33718666666667,-71.09030166666666,22.7,327799.49156740174,4689330.8235486355,19,T
1644092599.2500405,457,1644092599,242647647,GPS_Data,42.33718666666667,-71.09030166666666,22.7,327799.49156740174,4689330.8235486355,19,T
1644092600.2321784,458,1644092600,225073099,GPS_Data,42.33718666666667,-71.09030166666666,22.7,327799.49156740174,4689330.8235486355,19,T
1644092601.2487504,459,1644092601,241828441,GPS_Data,42.33718666666667,-71.09030166666666,22.7,327799.49156740174,4689330.8235486355,19,T
1644092602.2310205,460,1644092602,223893404,GPS_Data,42.33718666666667,-71.09030166666666,22.7,327799.49156740174,4689330.8235486355,19,T
1644092603.2487986,461,1644092603,241611957,GPS_Data,42.33718666666667,-71.09030166666666,22.7,327799.49156740174,4689330.8235486355,19,T
1644092604.2296803,462,1644092604,222371816,GPS_Data,42.33718666666667,-71.09030166666666,22.7,327799.49156740174,4689330.8235486355,19,T
1644092605.2447655,463,1644092605,240523576,GPS_Data,42.33718666666667,-71.09030166666666,22.7,327799.49156740174,4689330.8235486355,19,T
1644092606.2388604,464,1644092606,231674909,GPS_Data,42.33718666666667,-71.09030166666666,22.7,327799.49156740174,4689330.8235486355,19,T
1644092607.2478325,465,1644092607,240587234,GPS_Data,42.33718666666667,-71.09030166666666,22.7,327799.49156740174,4689330.8235486355,19,T
1644092608.2479715,466,1644092608,240415811,GPS_Data,42.33718666666667,-71.09030166666666,22.7,327799.49156740174,4689330.8235486355,19,T
1644092609.246738,467,1644092609,239326477,GPS_Data,42.33718666666667,-71.09030166666666,22.7,327799.49156740174,4689330.8235486355,19,T
1644092610.2210805,468,1644092610,213885784,GPS_Data,42.33718666666667,-71.09030166666666,22.7,327799.49156740174,4689330.8235486355,19,T
1644092611.2409546,469,1644092611,233617305,GPS_Data,42.33718666666667,-71.09030166666666,22.7,327799.49156740174,4689330.8235486355,19,T
1644092612.2217948,470,1644092612,214443206,GPS_Data,42.33718666666667,-71.09030166666666,22.7,327799.49156740174,4689330.8235486355,19,T
1644092613.2487383,471,1644092613,245773553,GPS_Data,42.33718666666667,-71.09030166666666,22.7,327799.49156740174,4689330.8235486355,19,T
1644092614.2283802,472,1644092614,221325159,GPS_Data,42.33718666666667,-71.09030166666666,22.7,327799.49156740174,4689330.8235486355,19,T
1644092615.2481582,473,1644092615,240785598,GPS_Data,42.33718666666667,-71.09030166666666,22.7,327799.49156740174,4689330.8235486355,19,T
1644092616.2304208,474,1644092616,223315477,GPS_Data,42.33718666666667,-71.09030166666666,22.7,327799.49156740174,4689330.8235486355,19,T
